SST,Current Speed,Current Direction ,Wind Speed,Wind Direction,Presence,April,August,December,February,January,July,June,March,May,November,October,September
21.14444431,0.298558475,16.51150038,1.922071318,66.83330669,1,0,0,0,0,0,0,0,0,1,0,0,0
20.96545326,0.314282949,14.01327463,2.35415397,30.69656703,1,0,0,0,0,0,0,0,0,1,0,0,0
19.93820023,0.083499589,132.0170618,2.288337154,149.0882386,1,0,0,0,0,0,0,1,0,0,0,0,0
20.28840012,0.267915383,16.14865474,1.166698219,266.9960782,1,0,0,0,0,0,0,1,0,0,0,0,0
19.05102716,0.152876191,8.713969104,1.84302698,55.09536293,1,0,0,0,0,0,0,0,0,0,0,1,0
19.12884936,0.303749988,0,1.931623841,26.9947756,1,0,0,0,0,0,0,0,0,0,0,1,0
19.82924915,0.145476786,56.52672628,2.516261203,176.3664133,1,0,0,0,0,0,0,0,0,0,0,1,0
19.96154689,0.093777263,40.21547031,1.341855288,152.7738276,1,0,0,0,0,0,0,0,0,0,1,0,0
20.84871996,0.380129696,11.30251746,2.00063284,28.28732108,1,0,0,0,0,0,0,0,0,0,1,0,0
20.76311554,0.406596301,11.82942185,1.978818803,31.3926921,1,0,0,0,0,0,0,0,0,0,1,0,0
22.44407504,0.26185793,6.262782498,1.966253019,39.13391185,1,0,0,0,0,1,0,0,0,0,0,0,0
22.68532386,0.208385222,31.97338333,1.882531215,183.4710651,1,0,0,0,0,1,0,0,0,0,0,0,0
22.72423496,0.223398081,21.90518258,1.185543244,141.1402341,1,0,0,0,0,1,0,0,0,0,0,0,0
23.38572365,0.25688022,2.20948164,1.771978328,51.48575755,1,0,0,0,0,1,0,0,0,0,0,0,0
23.36237699,0.203444766,16.17960254,1.392628064,60.78731916,1,0,0,0,1,0,0,0,0,0,0,0,0
23.26899035,0.177943114,13.31763397,1.683388657,62.97068659,1,0,0,0,1,0,0,0,0,0,0,0,0
23.33124811,0.27261522,357.6001193,2.283491458,23.27641684,1,0,0,0,1,0,0,0,0,0,0,0,0
23.53358583,0.192748321,25.0566477,1.062543592,161.1041036,1,0,0,0,1,0,0,0,0,0,0,0,0
24.25733228,0.221215463,16.4692506,1.807571092,85.61813809,1,0,0,0,1,0,0,0,0,0,0,0,0
24.55305663,0.146027056,30.69673419,1.119740438,127.7735416,1,0,0,0,1,0,0,0,0,0,0,0,0
24.24955006,0.076827629,45.92903932,2.048641862,151.8547764,1,0,0,0,1,0,0,0,0,0,0,0,0
24.37406558,0.272122553,2.236979063,1.873830221,27.31547585,1,0,0,0,1,0,0,0,0,0,0,0,0
24.3040256,0.250893894,22.06329219,1.325477654,113.5459193,1,0,0,0,0,0,0,0,1,0,0,0,0
22.82540381,0.06840878,90,1.846746116,155.8287785,1,1,0,0,0,0,0,0,0,0,0,0,0
18.99655162,0.023694961,132.4208525,1.910308252,165.910309,1,0,0,0,0,0,0,0,0,1,0,0,0
16.57628123,0.040237941,78.85711014,2.170632209,175.5946617,1,0,0,0,0,0,0,0,0,0,0,0,1
16.37394351,0.219710984,15.19270502,1.749490768,111.8130716,1,0,0,0,0,0,0,0,0,0,0,0,1
16.59184567,0.380635368,7.153109399,2.194599278,15.84904011,1,0,0,0,0,0,0,0,0,0,0,0,1
17.01208554,0.251818476,22.95805549,0.838374434,110.3764352,1,0,0,0,0,0,0,0,0,0,0,0,1
17.20664104,0.175055314,20.54534773,1.906530464,217.6511553,1,0,0,0,0,0,0,0,0,0,0,0,1
17.10547218,0.238431671,358.5711499,2.362988521,19.15576663,1,0,0,0,0,0,0,0,0,0,0,0,1
17.82921863,0.222283768,28.32454377,1.848583615,157.1162988,1,0,0,0,0,0,0,0,0,0,0,0,1
19.25336488,0.091037557,121.2469294,2.467271383,153.2803464,1,0,0,0,0,0,0,0,0,0,0,1,0
18.93429386,0.367433202,9.494692701,2.373625793,41.77989652,1,0,0,0,0,0,0,0,0,0,0,1,0
18.47514288,0.014520678,246.6444351,1.733615243,30.76337447,1,0,0,0,0,0,0,0,0,0,0,1,0
19.60356477,0.304831344,352.5707073,2.344369883,26.12617437,1,0,0,0,0,0,0,0,0,0,1,0,0
19.58021811,0.290320528,350.6144817,2.274688474,25.19975832,1,0,0,0,0,0,0,0,0,0,1,0,0
20.73198666,0.067460527,78.39523764,1.918812185,129.9567513,1,0,0,1,0,0,0,0,0,0,0,0,0
20.89541328,0.254775645,5.128960516,2.148241176,28.64585462,1,0,0,1,0,0,0,0,0,0,0,0,0
20.73976888,0.180306945,355.0379258,2.415302737,27.08221796,1,0,0,1,0,0,0,0,0,0,0,0,0
20.85650218,0.025298294,77.61924307,1.437070705,126.683873,1,0,0,1,0,0,0,0,0,0,0,0,0
20.77089776,0.078826928,345.3432489,2.035900249,38.63356351,1,0,0,1,0,0,0,0,0,0,0,0,0
21.46351533,0.28827366,353.6020155,2.317332399,29.58608078,1,0,0,1,0,0,0,0,0,0,0,0,0
21.22226651,0.261581748,349.4126787,2.307444591,24.37435651,1,0,0,1,0,0,0,0,0,0,0,0,0
21.16779097,0.111462028,346.0716581,1.996901781,20.88522521,1,0,0,1,0,0,0,0,0,0,0,0,0
21.51799087,0.126760981,348.5378205,2.261357643,26.77464055,1,0,0,1,0,0,0,0,0,0,0,0,0
21.26117761,0.213353568,344.5191816,2.412452407,25.95103888,1,0,0,1,0,0,0,0,0,0,0,0,0
21.63472417,0.180441496,341.3693123,2.123658304,26.24327001,1,0,0,1,0,0,0,0,0,0,0,0,0
22.87987935,0.104072044,337.0735467,2.171931862,32.57495555,1,0,0,0,0,1,0,0,0,0,0,0,0
22.61528388,0.257905229,350.9285024,2.311496656,31.21712655,1,0,0,0,0,1,0,0,0,0,0,0,0
23.00439487,0.145959468,340.3686302,1.894744659,37.15242674,1,0,0,0,0,1,0,0,0,0,0,0,0
22.77871049,0.183994916,336.4945316,2.151681272,37.39003226,1,0,0,0,0,1,0,0,0,0,0,0,0
22.56859056,0.075846417,92.21965555,2.137332556,170.7804551,1,0,0,0,0,1,0,0,0,0,0,0,0
23.79039908,0.063381818,341.2270269,1.60419238,49.62473509,1,0,0,0,0,1,0,0,0,0,0,0,0
23.44798141,0.29792683,15.66165297,1.645010322,41.17417528,1,0,0,0,1,0,0,0,0,0,0,0,0
23.9927368,0.366198959,14.9568865,1.929391967,40.92715564,1,0,0,0,1,0,0,0,0,0,0,0,0
23.10556373,0.359731723,5.541804768,2.152067049,24.69084081,1,0,0,0,1,0,0,0,0,0,0,0,0
23.52580361,0.389254928,8.29638748,2.296842169,24.08700431,1,0,0,0,1,0,0,0,0,0,0,0,0
24.3818478,0.312256339,19.50619621,1.315283359,75.41942649,1,0,0,0,0,0,0,0,1,0,0,0,0
19.44013815,0.282419334,10.01729165,1.871299321,3.177571535,1,0,0,0,0,0,0,1,0,0,0,0,0
18.00042747,0.154276493,134.7776372,2.438765721,153.572119,1,0,1,0,0,0,0,0,0,0,0,0,0
17.86034751,0.135892914,30.48990796,1.973283967,179.4820998,1,0,0,0,0,0,0,0,0,0,0,0,1
17.70470311,0.314580863,1.371808502,2.417626666,32.120685,1,0,0,0,0,0,0,0,0,0,0,0,1
19.15997824,0.376721132,7.859841248,1.532507897,40.6503397,1,0,0,0,0,0,0,0,0,0,0,1,0
19.34675151,0.366543982,4.625888064,1.543838793,26.45633066,1,0,0,0,0,0,0,0,0,0,0,1,0
19.46348481,0.286288502,8.577716525,1.372400116,35.33447079,1,0,0,0,0,0,0,0,0,0,0,1,0
19.51796035,0.148890769,27.88028444,1.21023878,153.2790616,1,0,0,0,0,0,0,0,0,0,1,0,0
20.50630228,0.233774747,3.853823692,1.341737677,38.13201751,1,0,0,0,0,0,0,0,0,0,1,0,0
20.53743116,0.24436566,359.5578142,2.212263509,27.09403382,1,0,0,1,0,0,0,0,0,0,0,0,0
21.28452427,0.302402407,0.346642665,2.352464261,25.46705451,1,0,0,1,0,0,0,0,0,0,0,0,0
25.05890093,0.24329651,35.80334411,1.699154156,170.0684107,1,0,0,0,0,1,0,0,0,0,0,0,0
24.3040256,0.326830829,358.1450978,2.404811844,26.35976205,1,0,0,0,1,0,0,0,0,0,0,0,0
23.05887041,0.296650449,25.65926452,2.540757777,103.6987945,1,0,0,0,1,0,0,0,0,0,0,0,0
22.4674217,0.042271851,55.07433273,1.572769198,88.710916,1,0,0,0,0,0,0,0,1,0,0,0,0
22.07052848,0.031173354,333.6819119,1.460102783,251.7077552,1,0,0,0,0,0,0,0,1,0,0,0,0
22.0004885,0.063237352,324.8982599,1.912658362,352.0892805,1,1,0,0,0,0,0,0,0,0,0,0,0
21.85262633,0.119254154,333.3732077,2.258635813,7.121777103,1,1,0,0,0,0,0,0,0,0,0,0,0
21.33899981,0.127929331,187.8401831,1.518276187,153.1822163,1,1,0,0,0,0,0,0,0,0,0,0,0
21.21448429,0.071066611,170.4596182,1.843228741,148.2950592,1,1,0,0,0,0,0,0,0,0,0,0,0
21.12887987,0.03550565,33.28752769,1.099826767,15.33675983,1,1,0,0,0,0,0,0,0,0,0,0,0
21.05105767,0.072664988,335.0952312,1.954954629,331.4867516,1,1,0,0,0,0,0,0,0,0,0,0,0
21.09775099,0.167374169,12.87232843,1.316629093,5.389824938,1,1,0,0,0,0,0,0,0,0,0,0,0
22.5063328,0.118364209,18.25892548,1.570139235,342.197101,1,1,0,0,0,0,0,0,0,0,0,0,0
20.35065788,0.359571255,14.29106393,1.914241903,0.787122224,1,0,0,0,0,0,0,0,0,1,0,0,0
21.58024863,0.069162169,71.87392031,1.317883375,170.3269501,1,0,0,1,0,0,0,0,0,0,0,0,0
21.53355531,0.061600987,50.65250349,1.075156885,110.9043298,1,0,0,1,0,0,0,0,0,0,0,0,0
22.0783107,0.073361106,110.9055693,1.346639264,184.7789563,1,0,0,1,0,0,0,0,0,0,0,0,0
23.16782149,0.258127803,359.8812524,1.978464372,31.96985095,1,0,0,0,0,1,0,0,0,0,0,0,0
22.87987935,0.297320607,352.962678,2.329414316,22.36919364,1,0,0,0,0,1,0,0,0,0,0,0,0
23.55693249,0.390219944,7.938409079,1.520540022,34.29785003,1,0,0,0,0,1,0,0,0,0,0,0,0
23.86043906,0.379704637,5.650317502,2.023973601,66.46882716,1,0,0,0,1,0,0,0,0,0,0,0,0
24.87212765,0.299588735,29.00598244,2.221803562,147.1830153,1,0,0,0,1,0,0,0,0,0,0,0,0
24.88769209,0.306492907,23.09616241,1.979097603,133.9002456,1,0,0,0,1,0,0,0,0,0,0,0,0
23.70479466,0.021417783,68.49856568,2.14432772,151.6771189,1,0,0,0,0,0,0,0,1,0,0,0,0
23.8370924,0.30890099,11.0351574,2.083197624,68.89620354,1,0,0,0,0,0,0,0,1,0,0,0,0
24.00830124,0.240491013,14.36382263,2.314105246,58.77799174,1,0,0,0,0,0,0,0,1,0,0,0,0
23.9927368,0.112405244,31.03937784,1.3817505,140.8126932,1,0,0,0,0,0,0,0,1,0,0,0,0
23.6425369,0.284786344,20.83556491,1.537918814,136.6456458,1,1,0,0,0,0,0,0,0,0,0,0,0
23.65810134,0.371118539,16.33024841,1.28781099,102.1126229,1,1,0,0,0,0,0,0,0,0,0,0,0
19.73586251,0.020513787,103.6269949,2.461694021,208.3012269,1,0,0,0,0,0,0,1,0,0,0,0,0
19.93820023,0.083499589,132.0170618,2.221359669,152.7652093,1,0,0,0,0,0,0,1,0,0,0,0,0
20.04715131,0.185216387,32.06914637,2.07407179,137.3360689,1,0,0,0,0,0,0,1,0,0,0,0,0
20.2806179,0.195593481,23.12419425,1.8616743,178.3661674,1,0,0,0,0,0,0,1,0,0,0,0,0
19.38566261,0.233687946,15.05121999,1.918415517,314.2736265,1,0,0,0,0,0,1,0,0,0,0,0,0
18.87981832,0.265457293,2.819323541,1.920917382,20.60549367,1,0,0,0,0,0,0,0,0,0,0,0,1
19.08215604,0.383799724,3.590322602,2.339666467,29.52286311,1,0,0,0,0,0,0,0,0,0,0,1,0
20.66194668,0.24102352,359.2942646,1.977567917,20.12542674,1,0,0,0,0,0,0,0,0,0,0,1,0
20.26505346,0.299586364,11.64372865,1.543726937,85.23299302,1,0,0,0,0,0,0,0,0,0,1,0,0
20.87206662,0.111978555,2.066476986,1.690222209,51.12143621,1,0,0,1,0,0,0,0,0,0,0,0,0
22.2728662,0.073905773,26.97284343,1.40728522,53.80726872,1,0,0,1,0,0,0,0,0,0,0,0,0
22.17947956,0.198694915,1.51162114,2.023759371,26.68698934,1,0,0,1,0,0,0,0,0,0,0,0,0
22.22617288,0.232963843,357.8665687,1.881061875,21.87366138,1,0,0,1,0,0,0,0,0,0,0,0,0
23.28455479,0.291746989,359.5870646,1.762005108,31.55785868,1,0,0,0,0,1,0,0,0,0,0,0,0
23.16782149,0.273086769,3.510337447,1.830653544,34.02584286,1,0,0,0,1,0,0,0,0,0,0,0,0
24.31959004,0.226879559,9.101124285,1.593692234,51.64618621,1,0,0,0,1,0,0,0,0,0,0,0,0
24.55305663,0.146027056,30.69673419,1.138518214,133.4088597,1,0,0,0,1,0,0,0,0,0,0,0,0
24.27289672,0.071220132,49.52717101,1.705399211,139.5496347,1,0,0,0,1,0,0,0,0,0,0,0,0
24.24955006,0.108756771,67.18111087,2.261579813,156.2454227,1,0,0,0,1,0,0,0,0,0,0,0,0
24.37406558,0.272122553,2.236979063,1.829827898,29.17369318,1,0,0,0,1,0,0,0,0,0,0,0,0
23.84487462,0.257778606,8.474898861,1.658940934,25.23939613,1,0,0,0,0,0,0,0,1,0,0,0,0
23.97717236,0.102350637,50.63068276,2.227207925,138.7708155,1,0,0,0,0,0,0,0,1,0,0,0,0
23.93047904,0.227363442,17.67682586,1.982972878,132.6414011,1,0,0,0,0,0,0,0,1,0,0,0,0
21.79815079,0.038255705,230.0796079,1.374922503,11.20594751,1,1,0,0,0,0,0,0,0,0,0,0,0
16.57628123,0.040237941,78.85711014,2.134909363,175.7939093,1,0,0,0,0,0,0,0,0,0,0,0,1
16.13269469,0.058379837,48.70462744,1.861463854,142.8307598,1,0,0,0,0,0,0,0,0,0,0,0,1
16.37394351,0.219710984,15.19270502,1.723926008,113.1879577,1,0,0,0,0,0,0,0,0,0,0,0,1
18.33506293,0.106473392,49.51687562,2.284310007,185.0144444,1,0,0,0,0,0,0,0,0,0,0,0,1
19.13663158,0.17797333,25.52123516,1.228322986,167.1998409,1,0,0,0,0,0,0,0,0,0,0,1,0
19.05880938,0.068784171,54.94762612,2.070104324,133.6592797,1,0,0,0,0,0,0,0,0,0,0,1,0
20.92654216,0.082757513,71.43687291,1.41451753,147.6188289,1,0,0,1,0,0,0,0,0,0,0,0,0
22.40516394,0.113351071,357.8141992,1.905452568,31.12920865,1,0,0,0,0,1,0,0,0,0,0,0,0
22.10943958,0.109548522,210.7565394,1.349431683,59.37680564,1,0,0,0,0,1,0,0,0,0,0,0,0
22.25730176,0.121415237,179.8645492,1.902521722,208.9351639,1,0,0,0,0,1,0,0,0,0,0,0,0
23.79039908,0.063381818,341.2270269,1.589982563,52.95810086,1,0,0,0,0,1,0,0,0,0,0,0,0
23.9927368,0.366198959,14.9568865,1.831439577,43.34962949,1,0,0,0,1,0,0,0,0,0,0,0,0
23.93826126,0.36009715,30.08511946,2.281140355,142.216599,1,0,0,0,1,0,0,0,0,0,0,0,0
25.42466526,0.388906909,33.29218656,2.226442971,148.7886133,1,0,0,0,1,0,0,0,0,0,0,0,0
24.66978993,0.334382621,34.98480501,2.452294421,163.6346537,1,0,0,0,1,0,0,0,0,0,0,0,0
25.05111871,0.423209384,25.12516505,2.089106608,138.4828833,1,0,0,0,1,0,0,0,0,0,0,0,0
24.49858109,0.332521444,12.28360616,2.000873067,27.34237292,1,0,0,0,0,0,0,0,1,0,0,0,0
19.42457371,0.090018908,161.0954242,2.108018205,150.8782638,1,0,0,0,0,0,1,0,0,0,0,0,0
19.24558266,0.171604424,13.28865413,1.066082596,62.24328434,1,0,0,0,0,0,1,0,0,0,0,0,0
18.00042747,0.154276493,134.7776372,2.405070912,153.557425,1,0,1,0,0,0,0,0,0,0,0,0,0
19.15219602,0.267369172,19.96848528,1.641072401,140.2564149,1,0,0,0,0,0,0,0,0,0,0,1,0
19.03546272,0.278632921,19.41588614,1.860989794,153.1584566,1,0,0,0,0,0,0,0,0,0,0,1,0
19.15997824,0.376721132,7.859841248,1.498024004,43.1768772,1,0,0,0,0,0,0,0,0,0,0,1,0
19.44013815,0.310811655,19.05688017,1.136794076,47.41810644,1,0,0,0,0,0,0,0,0,0,0,1,0
19.67360475,0.257846149,7.751779154,1.805170383,38.96708276,1,0,0,0,0,0,0,0,0,0,0,1,0
19.36231595,0.339398241,0.778897658,2.364234336,27.6038454,1,0,0,0,0,0,0,0,0,0,1,0,0
20.67751112,0.054117895,173.3820127,1.2695398,101.3556685,1,0,0,1,0,0,0,0,0,0,0,0,0
20.56077782,0.18503371,359.5698596,2.081952731,49.7018609,1,0,0,1,0,0,0,0,0,0,0,0,0
20.88763106,0.077115407,24.51616114,1.205262983,58.5764859,1,0,0,1,0,0,0,0,0,0,0,0,0
24.3040256,0.326830829,358.1450978,2.339028848,27.85753921,1,0,0,0,1,0,0,0,0,0,0,0,0
24.59974995,0.2454799,341.7836604,2.045763171,28.25932926,1,0,0,0,1,0,0,0,0,0,0,0,0
22.67754164,0.168052842,352.1401588,2.29393192,45.56222749,1,0,0,0,0,0,0,0,1,0,0,0,0
22.98104821,0.030230394,221.7754774,1.949905966,19.04940968,1,0,0,0,0,0,0,0,1,0,0,0,0
22.31955952,0.041532993,34.14750914,1.615634899,113.5509586,1,0,0,0,0,0,0,0,1,0,0,0,0
20.5529956,0.219863358,30.25643716,2.011490941,161.7035169,1,0,0,0,0,0,0,0,0,1,0,0,0
21.30008871,0.199195689,355.4735247,1.802786347,23.58722059,1,0,0,1,0,0,0,0,0,0,0,0,0
23.16782149,0.258127803,359.8812524,1.978464372,31.96985095,1,0,0,0,0,1,0,0,0,0,0,0,0
25.00442539,0.182193334,355.7086654,1.898161361,18.21456553,1,0,0,0,1,0,0,0,0,0,0,0,0
24.91103875,0.265933003,35.17070157,2.26848552,154.9175674,1,0,0,0,1,0,0,0,0,0,0,0,0
24.87212765,0.299588735,29.00598244,2.221803562,147.1830153,1,0,0,0,1,0,0,0,0,0,0,0,0
23.84487462,0.250773523,15.71786569,2.172891477,69.74011234,1,0,0,0,0,0,0,0,1,0,0,0,0
24.00830124,0.240491013,14.36382263,2.314105246,58.77799174,1,0,0,0,0,0,0,0,1,0,0,0,0
23.62697246,0.428116774,12.56784961,0.989170439,42.71937658,1,1,0,0,0,0,0,0,0,0,0,0,0
23.8760035,0.179696321,25.33350082,1.613158204,165.6485766,1,0,0,0,0,1,0,0,0,0,0,0,0
23.13669261,0.088897679,150.0684882,2.086122278,160.7723468,1,0,0,0,1,0,0,0,0,0,0,0,0
24.23398562,0.261677769,8.626157315,1.170898519,52.46616366,1,0,0,0,1,0,0,0,0,0,0,0,0
19.25336488,0.091037557,121.2469294,2.421258707,152.9861915,1,0,0,0,0,0,0,0,0,0,0,1,0
18.62300506,0.107565427,334.192421,2.122697963,23.55560214,1,0,0,0,0,0,0,0,0,0,0,1,0
19.37009817,0.136455654,35.91306336,2.027805734,154.0772173,1,0,0,0,0,0,0,0,0,0,1,0,0
20.92654216,0.082757513,71.43687291,1.41451753,147.6188289,1,0,0,1,0,0,0,0,0,0,0,0,0
21.68141749,0.224944898,4.510351439,1.336154808,54.84888581,1,0,0,1,0,0,0,0,0,0,0,0,0
22.66975942,0.13093761,333.1554594,1.30887284,39.0737692,1,0,0,0,0,1,0,0,0,0,0,0,0
22.70867052,0.065014038,340.906508,1.591076596,28.27231857,1,0,0,0,0,1,0,0,0,0,0,0,0
24.63866105,0.391155505,2.521286942,2.101775543,25.22213683,1,0,0,0,0,1,0,0,0,0,0,0,0
23.9927368,0.366198959,14.9568865,1.831439577,43.34962949,1,0,0,0,1,0,0,0,0,0,0,0,0
19.30784042,0.256572886,21.29074565,1.722369887,172.2691809,1,0,0,0,0,0,0,0,0,0,0,1,0
21.11331543,0.106845649,87.05241392,1.917597977,163.8498133,1,0,0,0,0,1,0,0,0,0,0,0,0
22.42072838,0.144281843,175.4889671,1.90607476,140.6097656,1,0,0,0,0,1,0,0,0,0,0,0,0
24.80208767,0.245918668,13.03222478,1.190698039,41.54152843,1,0,0,0,0,1,0,0,0,0,0,0,0
25.05890093,0.24329651,35.80334411,1.637013144,169.1954703,1,0,0,0,0,1,0,0,0,0,0,0,0
22.56859056,0.257429364,43.39950493,2.674158476,109.6880232,1,0,0,0,1,0,0,0,0,0,0,0,0
22.70867052,0.146346819,30.48804694,1.859404749,119.8848808,1,0,0,0,1,0,0,0,0,0,0,0,0
22.98104821,0.127101635,45.72984306,1.692085992,190.3952064,1,0,0,0,1,0,0,0,0,0,0,0,0
23.19116815,0.137081678,39.77509462,1.638116432,172.1651291,1,0,0,0,1,0,0,0,0,0,0,0,0
23.01995931,0.069935384,73.85566122,1.934575515,227.0228314,1,0,0,0,1,0,0,0,0,0,0,0,0
23.04330597,0.070843619,156.7388595,1.687355937,162.1327418,1,0,0,0,1,0,0,0,0,0,0,0,0
22.42072838,0.140848248,143.0376153,2.231564226,176.4175088,1,0,0,0,0,0,0,0,1,0,0,0,0
20.79424442,0.02722297,119.1161463,1.145231038,212.8983663,1,1,0,0,0,0,0,0,0,0,0,0,0
20.80980886,0.056955827,16.64209136,0.922451017,347.8983663,1,1,0,0,0,0,0,0,0,0,0,0,0
21.75923969,0.290556891,10.0079798,1.511755891,309.754226,1,1,0,0,0,0,0,0,0,0,0,0,0
21.83706189,0.113257841,21.34110358,2.12167079,244.8205005,1,1,0,0,0,0,0,0,0,0,0,0,0
21.80593301,0.069502903,37.93890603,0.887044728,137.8458015,1,1,0,0,0,0,0,0,0,0,0,0,0
20.38948888,0.152708373,8.38556324,2.080545418,109.4589543,0,0,0,0,0,0,0,1,0,0,0,1,0
24.8980901,0.293206503,261.2739802,1.727755889,244.1167026,0,0,0,0,0,0,0,0,0,0,0,0,0
20.06941607,0.193405004,226.0454693,1.61742173,139.3087963,0,0,0,0,0,0,0,0,0,0,0,0,0
17.58979387,0.135020382,89.66749247,0.547228714,68.43983028,0,0,0,0,0,0,0,0,0,0,0,0,0
21.96273021,0.06394708,25.34172719,2.52488009,276.0591402,0,0,0,0,0,0,0,0,1,0,0,0,0
19.48008399,0.061862556,23.14490628,2.182633899,17.54811019,0,0,0,0,0,0,0,0,0,0,0,0,0
23.80035833,0.082168113,27.14839377,1.651792874,285.115064,0,0,0,0,0,0,0,0,0,0,0,0,0
19.49600445,0.125513026,115.4853747,2.05118372,183.656769,0,0,0,0,0,1,0,0,0,0,0,0,0
23.00227167,0.182915766,360,2.388037021,327.1644773,0,0,0,0,0,0,0,0,0,0,1,0,0
20.53454834,0.301692724,29.77988734,2.278525288,249.6951715,0,0,0,0,0,0,0,0,0,0,0,0,0
18.37636179,0.048247385,39.71356721,1.717546828,45.82001067,0,0,1,0,0,0,0,0,0,0,0,0,0
18.61888323,0.010399844,32.41378129,1.858549506,211.4559354,0,0,0,0,0,0,0,0,0,0,0,0,0
25.32478672,0.034446155,7.021255308,1.898320328,146.5619864,0,0,1,1,0,0,0,0,0,0,0,0,0
20.40775491,0.313535823,227.4738392,1.681389844,200.7154279,0,0,0,0,0,0,0,0,0,1,0,0,0
17.75669591,0.251313264,39.64784856,2.227527201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.51495744,0.008514481,39.64070647,1.574270426,178.8894233,0,1,0,0,0,0,0,0,0,0,0,0,0
22.21744394,0.134630624,30.68170023,2.104686029,282.8890028,0,0,0,0,0,1,0,0,0,0,0,0,0
20.65953098,0.077293882,44.36691225,2.136251013,10.84410871,0,0,0,0,0,0,0,0,0,1,0,0,0
24.40593479,0.021687214,33.1917668,2.028912699,269.7625258,0,0,0,0,0,0,0,0,0,0,0,0,0
16.97671823,0.201518416,348.8674363,1.668258366,162.324406,0,1,0,0,0,0,0,0,0,0,0,0,0
22.17514204,0.054925456,81.8004302,1.726606095,207.0349472,0,0,1,0,0,0,0,0,0,0,1,0,0
20.66169302,0.067158117,106.8867733,1.789113513,161.9170958,0,0,0,0,0,0,0,0,0,0,0,0,0
17.82151311,0.151455695,158.3812907,2.358117309,163.9958455,0,0,0,0,0,0,0,0,0,0,0,0,0
