SST,Curr_Speed,Curr_Dir,WD_Speed,WD_Dir,Presence,Month_Apr,Month_Aug,Month_Dec,Month_Feb,Month_Jan,Month_Jul,Month_Jun,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep
24.55305663,0.1460270563677639,30.69673419,1.1197404380519913,127.7735416,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.24955006,0.076827628533359,45.92903932,2.048641862065812,151.8547764,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.37406558,0.272122552509951,2.236979063,1.8738302208756483,27.31547585,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.3040256,0.2508938936463883,22.06329219,1.3254776544969755,113.5459193,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22.82540381,0.0684087801388068,90.0,1.8467461159603304,155.8287785,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.99655162,0.0236949609550913,132.4208525,1.9103082520696577,165.910309,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16.57628123,0.040237940794078,78.85711014,2.1706322087265653,175.5946617,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.37394351,0.2197109843913013,15.19270502,1.7494907684897707,111.8130716,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.59184567,0.3806353683496258,7.153109399,2.1945992784750867,15.84904011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.01208554,0.2518184756721182,22.95805549,0.8383744339214805,110.3764352,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.20664104,0.175055313976489,20.54534773,1.906530463906654,217.6511553,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.10547218,0.2384316709894119,358.5711499,2.3629885214078468,19.15576663,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.82921863,0.2222837682066201,28.32454377,1.8485836153178747,157.1162988,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.25336488,0.0910375569553007,121.2469294,2.4672713827188795,153.2803464,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.93429386,0.3674332016973819,9.494692701,2.3736257934472293,41.77989652,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.47514288,0.0145206778190151,246.6444351,1.733615243340926,30.76337447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.60356477,0.3048313444769054,352.5707073,2.344369882822115,26.12617437,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.58021811,0.2903205279149004,350.6144817,2.274688473706702,25.19975832,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.73198666,0.0674605269798887,78.39523764,1.918812184785358,129.9567513,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.89541328,0.2547756451307498,5.128960516,2.1482411756642903,28.64585462,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.73976888,0.1803069454933589,355.0379258,2.4153027371891613,27.08221796,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.85650218,0.0252982935188839,77.61924307,1.4370707046238549,126.683873,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.77089776,0.0788269279897601,345.3432489,2.035900249442569,38.63356351,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.46351533,0.2882736599293971,353.6020155,2.3173323985586296,29.58608078,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.22226651,0.26158174761179,349.4126787,2.3074445911835104,24.37435651,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.16779097,0.1114620281145647,346.0716581,1.996901781004468,20.88522521,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.51799087,0.1267609810246987,348.5378205,2.261357643371312,26.77464055,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.26117761,0.2133535678287153,344.5191816,2.4124524071618234,25.95103888,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.63472417,0.1804414964208162,341.3693123,2.1236583044882145,26.24327001,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.87987935,0.1040720441347898,337.0735467,2.1719318619146013,32.57495555,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.61528388,0.257905229268538,350.9285024,2.311496655504241,31.21712655,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.00439487,0.1459594675459227,340.3686302,1.894744658680933,37.15242674,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.77871049,0.1839949159472624,336.4945316,2.15168127172878,37.39003226,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.56859056,0.0758464173960441,92.21965555,2.137332555769345,170.7804551,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.79039908,0.0633818177265437,341.2270269,1.6041923802543303,49.62473509,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.44798141,0.2979268302541103,15.66165297,1.6450103218825012,41.17417528,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.9927368,0.3661989588826804,14.9568865,1.9293919672494169,40.92715564,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.10556373,0.3597317231252221,5.541804768,2.152067048649849,24.69084081,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.52580361,0.3892549275212032,8.29638748,2.2968421688278524,24.08700431,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.3818478,0.3122563385272848,19.50619621,1.3152833591303812,75.41942649,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19.44013815,0.2824193335024001,10.01729165,1.8712993214140368,3.177571535,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18.00042747,0.1542764930552993,134.7776372,2.438765721417434,153.572119,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.86034751,0.1358929142859977,30.48990796,1.9732839674830087,179.4820998,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.70470311,0.3145808630554264,1.371808502,2.417626665828395,32.120685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.15997824,0.376721131865731,7.859841248,1.5325078967046792,40.6503397,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.34675151,0.3665439821808149,4.625888064,1.5438387927940571,26.45633066,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.46348481,0.2862885023839177,8.577716525,1.3724001160964,35.33447079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.51796035,0.1488907692914295,27.88028444,1.210238779933541,153.2790616,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.50630228,0.2337747465642237,3.853823692,1.3417376771018126,38.13201751,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.53743116,0.2443656600814695,359.5578142,2.212263509237517,27.09403382,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.28452427,0.3024024074871816,0.346642665,2.3524642613164826,25.46705451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.05890093,0.2432965101782954,35.80334411,1.6991541564038697,170.0684107,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.3040256,0.3268308286893024,358.1450978,2.404811843535134,26.35976205,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.05887041,0.2966504485728909,25.65926452,2.540757777371878,103.6987945,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.4674217,0.0422718508104866,55.07433273,1.5727691979683345,88.710916,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22.07052848,0.0311733544610426,333.6819119,1.4601027833415825,251.7077552,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22.0004885,0.0632373515459545,324.8982599,1.912658362000419,352.0892805,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.85262633,0.1192541539199747,333.3732077,2.258635813298453,7.121777103,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.33899981,0.127929331465581,187.8401831,1.518276187161,153.1822163,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.21448429,0.0710666114012469,170.4596182,1.8432287407473884,148.2950592,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.12887987,0.0355056496889284,33.28752769,1.099826766557863,15.33675983,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.05105767,0.0726649883388746,335.0952312,1.954954628872344,331.4867516,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.09775099,0.167374169122977,12.87232843,1.3166290931786733,5.389824938,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5063328,0.1183642089646773,18.25892548,1.570139234993683,342.197101,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.35065788,0.3595712553764837,14.29106393,1.914241902877645,0.787122224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21.58024863,0.0691621690219816,71.87392031,1.3178833751261625,170.3269501,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.53355531,0.0616009873693651,50.65250349,1.0751568848192758,110.9043298,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0783107,0.0733611061758921,110.9055693,1.3466392638955078,184.7789563,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.16782149,0.2581278025524654,359.8812524,1.978464371776549,31.96985095,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.87987935,0.2973206074244373,352.962678,2.329414316331992,22.36919364,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.55693249,0.3902199442208529,7.938409079,1.520540021750526,34.29785003,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.86043906,0.3797046366927875,5.650317502,2.023973601096252,66.46882716,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.87212765,0.2995887349743019,29.00598244,2.2218035616825285,147.1830153,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.88769209,0.3064929066131177,23.09616241,1.9790976027665803,133.9002456,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.70479466,0.0214177830139631,68.49856568,2.1443277195652963,151.6771189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23.8370924,0.3089009904522757,11.0351574,2.0831976236387995,68.89620354,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24.00830124,0.2404910134319147,14.36382263,2.3141052459819256,58.77799174,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23.9927368,0.1124052438876171,31.03937784,1.381750500151831,140.8126932,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23.6425369,0.2847863441244775,20.83556491,1.5379188135772233,136.6456458,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.65810134,0.3711185394960986,16.33024841,1.2878109902658432,102.1126229,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.73586251,0.020513787107184,103.6269949,2.461694020939543,208.3012269,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.93820023,0.0834995894590757,132.0170618,2.221359669229152,152.7652093,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.04715131,0.1852163868939071,32.06914637,2.0740717902102506,137.3360689,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.2806179,0.1955934805560279,23.12419425,1.8616743003573504,178.3661674,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.38566261,0.2336879456767041,15.05121999,1.9184155173913748,314.2736265,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18.87981832,0.2654572930421261,2.819323541,1.920917382158859,20.60549367,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.08215604,0.3837997241174833,3.590322602,2.339666466988468,29.52286311,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20.66194668,0.2410235197210677,359.2942646,1.9775679168295872,20.12542674,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20.26505346,0.2995863641191553,11.64372865,1.5437269374143496,85.23299302,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.87206662,0.1119785546477907,2.066476986,1.6902222093085333,51.12143621,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.2728662,0.0739057729985647,26.97284343,1.4072852199344053,53.80726872,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.17947956,0.1986949146192989,1.51162114,2.023759370642383,26.68698934,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.22617288,0.2329638428215394,357.8665687,1.8810618751112,21.87366138,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.28455479,0.2917469892217473,359.5870646,1.762005108126123,31.55785868,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.16782149,0.2730867693186338,3.510337447,1.8306535444255825,34.02584286,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.31959004,0.2268795589385564,9.101124285,1.593692234319516,51.64618621,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.55305663,0.1460270563677639,30.69673419,1.1385182144454895,133.4088597,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.27289672,0.0712201315674024,49.52717101,1.7053992105785003,139.5496347,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.24955006,0.1087567705495902,67.18111087,2.261579812928021,156.2454227,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.37406558,0.272122552509951,2.236979063,1.8298278980836271,29.17369318,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.84487462,0.2577786063904855,8.474898861,1.6589409338889634,25.23939613,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23.97717236,0.1023506366130789,50.63068276,2.227207924936459,138.7708155,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23.93047904,0.2273634422370155,17.67682586,1.9829728778794824,132.6414011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21.79815079,0.0382557053753227,230.0796079,1.374922503451064,11.20594751,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.57628123,0.040237940794078,78.85711014,2.1349093628493594,175.7939093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.13269469,0.0583798368768145,48.70462744,1.8614638535075128,142.8307598,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.37394351,0.2197109843913013,15.19270502,1.7239260075086285,113.1879577,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.33506293,0.106473392280858,49.51687562,2.2843100072320133,185.0144444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.13663158,0.1779733302775269,25.52123516,1.2283229858056617,167.1998409,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.05880938,0.068784170910501,54.94762612,2.070104324476576,133.6592797,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20.92654216,0.0827575127915579,71.43687291,1.4145175298096286,147.6188289,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.40516394,0.1133510707707325,357.8141992,1.9054525680391048,31.12920865,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
